m4,m3,m2,m1,N,p1,p2,p3,p4,m0.5,p0.5,group,self
0,0.666666666666667,0.333333333333333,0.416666666666667,0.368421052631579,0.4,0.777777777777778,0.833333333333333,0,0.5,0.444444444444444,0,0
0,0,0.111111111111111,0.25,0.421052631578947,0.6,0.777777777777778,1,1,0.361111111111111,0.555555555555556,0,0
0,0.333333333333333,0.444444444444444,0.75,0.473684210526316,0.5,0.666666666666667,0.5,0,0.25,0.805555555555556,0,0
0.5,0.666666666666667,0.555555555555556,0.666666666666667,0.526315789473684,0.6,0.444444444444444,0.5,0,0.111111111111111,1,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
0,0,0,0.166666666666667,0.421052631578947,0.9,0.888888888888889,1,1,0.388888888888889,0.583333333333333,0,0
0,0,0.111111111111111,0.416666666666667,0.578947368421053,0.7,0.666666666666667,0.833333333333333,1,0.555555555555556,0.472222222222222,0,0
0.5,0.666666666666667,0.444444444444444,0.666666666666667,0.368421052631579,0.8,0.444444444444444,0.833333333333333,0,0.666666666666667,0.444444444444444,0,0
0.5,0.333333333333333,0,0.666666666666667,0.631578947368421,0.7,0.777777777777778,0.666666666666667,1,0.583333333333333,0.583333333333333,0,0
0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.578947368421053,0.8,0.555555555555556,0.333333333333333,0,0.555555555555556,0.527777777777778,0,0
0,0.666666666666667,0.555555555555556,0.75,0.526315789473684,0.5,0.444444444444444,0.5,0,0.0833333333333333,1,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
0.5,0.666666666666667,0.666666666666667,0.75,0.789473684210526,0.7,0.777777777777778,0.833333333333333,0,0.527777777777778,0.944444444444444,0,0
0,1,0.444444444444444,0.333333333333333,0.631578947368421,0.7,0.777777777777778,0.666666666666667,1,0.388888888888889,0.805555555555556,0,0
0,0.333333333333333,0.333333333333333,0.333333333333333,0.526315789473684,0.7,0.444444444444444,1,0,0.527777777777778,0.472222222222222,0,0
0,0,0.444444444444444,0.5,0.526315789473684,1,1,1,1,0.555555555555556,0.722222222222222,0,0
0,0,0,0.166666666666667,0.578947368421053,0.8,0.888888888888889,1,1,0.388888888888889,0.638888888888889,0,0
0,0,0,0.416666666666667,0.526315789473684,0.7,0.888888888888889,0.833333333333333,1,0.611111111111111,0.416666666666667,0,0
0,0,0.111111111111111,0.5,0.684210526315789,1,0.888888888888889,0.666666666666667,1,0.472222222222222,0.75,0,0
0,0,0.333333333333333,0.333333333333333,0.684210526315789,0.8,0.888888888888889,0.833333333333333,1,0.666666666666667,0.527777777777778,0,0
0.5,0.333333333333333,0.777777777777778,0.583333333333333,0.526315789473684,0.6,0.333333333333333,0.333333333333333,0,0.305555555555556,0.75,0,0
0.5,0.666666666666667,0.111111111111111,0.666666666666667,0.631578947368421,1,0.555555555555556,0.833333333333333,0,0.527777777777778,0.694444444444444,0,0
0,0,0.444444444444444,0.416666666666667,0.421052631578947,0.5,0.666666666666667,0.5,0,0.222222222222222,0.638888888888889,0,0
0.5,1,0.555555555555556,0.583333333333333,0.473684210526316,0.6,0.777777777777778,0.333333333333333,1,0.527777777777778,0.638888888888889,0,0
0,0,0,0.333333333333333,0.368421052631579,0.5,0.555555555555556,0.666666666666667,1,0.25,0.5,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.421052631578947,0.4,0.444444444444444,0.5,0,0,0.972222222222222,0,0
0,0.666666666666667,0.333333333333333,0.416666666666667,0.421052631578947,0.3,0.666666666666667,0.833333333333333,0,0.138888888888889,0.777777777777778,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.3,0.444444444444444,0.5,0,0,0.972222222222222,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
0,0,0.333333333333333,0.5,0.473684210526316,0.4,0.555555555555556,0.5,0,0.0277777777777778,0.833333333333333,0,0
0,0,0,0,0.473684210526316,1,1,1,1,0.416666666666667,0.583333333333333,0,0
1,0.333333333333333,0.777777777777778,0.833333333333333,0.736842105263158,0.9,0.555555555555556,0.333333333333333,0,0.666666666666667,0.722222222222222,0,0
0,0,0.111111111111111,0.0833333333333333,0.473684210526316,0.8,0.888888888888889,0.833333333333333,1,0.361111111111111,0.583333333333333,0,0
0,0,0,0,0.473684210526316,1,0.888888888888889,1,1,0.416666666666667,0.555555555555556,0,0
0,0.333333333333333,0.666666666666667,0.583333333333333,0.473684210526316,0.5,0.444444444444444,0.666666666666667,1,0.277777777777778,0.777777777777778,0,0
0,0,0.111111111111111,0.25,0.526315789473684,0.7,1,0.833333333333333,1,0.388888888888889,0.638888888888889,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
1,0.333333333333333,0.111111111111111,0.75,0.421052631578947,0.4,0.444444444444444,0.666666666666667,1,0.444444444444444,0.527777777777778,0,0
0.5,0.333333333333333,0.777777777777778,0.75,0.789473684210526,0.9,1,1,1,0.833333333333333,0.805555555555556,0,0
0,0.666666666666667,0.555555555555556,0.583333333333333,0.473684210526316,0.4,0.444444444444444,0.5,0,0,0.972222222222222,0,0
0,0.666666666666667,0.333333333333333,0.416666666666667,0.105263157894737,0.3,0.222222222222222,0.666666666666667,0,0.194444444444444,0.388888888888889,0,0
0,0.666666666666667,0.222222222222222,0.416666666666667,0.526315789473684,0.8,0.888888888888889,1,0,0.388888888888889,0.777777777777778,0,0
0,1,0.555555555555556,0.583333333333333,0.473684210526316,0.8,0.666666666666667,1,0,0.416666666666667,0.833333333333333,0,0
0,0,0,0.25,0.526315789473684,0.5,0.888888888888889,0.666666666666667,1,0.305555555555556,0.583333333333333,0,0
0,0,0,0.333333333333333,0.947368421052632,0.9,1,1,1,0.694444444444444,0.638888888888889,0,0
0.5,0.333333333333333,0.444444444444444,0.416666666666667,0.473684210526316,0.3,0.444444444444444,0.833333333333333,0,0.444444444444444,0.472222222222222,0,0
0,0,0,0.0833333333333333,0.526315789473684,1,1,1,1,0.444444444444444,0.611111111111111,0,0
0.5,1,0.888888888888889,0.5,0.421052631578947,0.5,0.777777777777778,0.5,0,0.5,0.666666666666667,0,0
0,0,0,0.0833333333333333,0.526315789473684,1,1,1,1,0.444444444444444,0.611111111111111,0,0
0,0,0,0,0.526315789473684,0.9,1,0.833333333333333,1,0.416666666666667,0.555555555555556,0,0
0,0,0.111111111111111,0.333333333333333,1,0.8,1,0.833333333333333,1,0.666666666666667,0.666666666666667,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.421052631578947,0.4,0.444444444444444,0.5,0,0,0.972222222222222,0,0
0,0.666666666666667,0.444444444444444,0.666666666666667,0.368421052631579,0.5,0.555555555555556,0.5,0,0.0555555555555556,0.916666666666667,0,0
0,0,0,0.25,0.526315789473684,0.9,1,1,1,0.444444444444444,0.638888888888889,0,0
0,0,0.444444444444444,0.25,0.368421052631579,0.6,0.777777777777778,0.666666666666667,1,0.555555555555556,0.361111111111111,0,0
0,0,0,0.333333333333333,0.421052631578947,0.7,1,1,0,0.305555555555556,0.666666666666667,0,0
0,0.333333333333333,0.333333333333333,0.416666666666667,0.473684210526316,0.6,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,0,0
0,0,0.222222222222222,0.25,0.947368421052632,1,1,1,1,0.777777777777778,0.611111111111111,0,0
0,0.666666666666667,0.444444444444444,0.666666666666667,0.526315789473684,0.4,0.444444444444444,0.5,0,0.0277777777777778,0.972222222222222,0,0
0,1,0.666666666666667,0.416666666666667,0.526315789473684,0.8,0.666666666666667,0.833333333333333,1,0.527777777777778,0.722222222222222,0,0
0,0.333333333333333,0.222222222222222,0.25,0.631578947368421,0.7,1,0.833333333333333,1,0.5,0.638888888888889,0,0
0,0.333333333333333,0.222222222222222,0.5,0.526315789473684,0.4,0.777777777777778,0.5,0,0.194444444444444,0.75,0,0
0,0,0.111111111111111,0.25,0.473684210526316,0.9,1,0.833333333333333,1,0.388888888888889,0.666666666666667,0,0
0.5,0,0.333333333333333,0.166666666666667,0.421052631578947,0.5,0.555555555555556,0.666666666666667,0,0.25,0.555555555555556,0,0
0,0.666666666666667,0.555555555555556,0.583333333333333,0.526315789473684,0.6,0.555555555555556,0.833333333333333,0,0.333333333333333,0.805555555555556,0,0
0,0.333333333333333,0.555555555555556,0.666666666666667,0.526315789473684,0.5,0.666666666666667,0.666666666666667,0,0.277777777777778,0.833333333333333,0,0
0,0.333333333333333,0.222222222222222,0.0833333333333333,0.315789473684211,0.9,1,0.833333333333333,1,0.444444444444444,0.5,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.526315789473684,0.5,0.444444444444444,0.5,0,0.0555555555555556,1,0,0
0,0,0,0.416666666666667,0.684210526315789,0.9,0.777777777777778,1,1,0.527777777777778,0.638888888888889,0,0
0,0.666666666666667,0.666666666666667,0.5,0.526315789473684,0.5,0.888888888888889,1,0,0.361111111111111,0.861111111111111,0,0
0.5,1,0.555555555555556,0.333333333333333,0.368421052631579,0.2,0.555555555555556,0.5,1,0.472222222222222,0.388888888888889,0,0
1,0,0.222222222222222,0.333333333333333,0.421052631578947,0.4,0.444444444444444,0.166666666666667,0,0.472222222222222,0.25,0,0
0,0,0,0.25,0.578947368421053,0.7,0.888888888888889,1,1,0.388888888888889,0.638888888888889,0,0
0,0,0.111111111111111,0.166666666666667,0.421052631578947,0.7,1,1,1,0.388888888888889,0.583333333333333,0,0
0,0,0,0,0.473684210526316,1,1,1,1,0.444444444444444,0.555555555555556,0,0
0,0,0.111111111111111,0.0833333333333333,0.473684210526316,0.8,0.888888888888889,1,0,0.333333333333333,0.583333333333333,0,0
0,0.333333333333333,0.222222222222222,0,0.473684210526316,0.7,1,1,1,0.361111111111111,0.638888888888889,0,0
0,1,0.444444444444444,0.583333333333333,0.473684210526316,0.4,0.555555555555556,0.5,1,0.0833333333333333,0.944444444444444,0,0
0,0.666666666666667,0.444444444444444,0.666666666666667,0.578947368421053,0.4,0.444444444444444,0.5,0,0.0555555555555556,0.972222222222222,0,0
0,0,0.444444444444444,0.416666666666667,0.684210526315789,0.7,0.888888888888889,1,1,0.555555555555556,0.694444444444444,0,0
0,0.333333333333333,0.222222222222222,0.416666666666667,0.473684210526316,0.6,0.888888888888889,1,1,0.333333333333333,0.75,0,0
0,0.333333333333333,0.444444444444444,0.416666666666667,0.526315789473684,0.7,0.777777777777778,0.833333333333333,0,0.472222222222222,0.638888888888889,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
0,0.333333333333333,0.222222222222222,0.5,0.631578947368421,1,1,1,1,0.611111111111111,0.722222222222222,0,0
0,0.333333333333333,0.333333333333333,0.583333333333333,0.684210526315789,0.6,0.666666666666667,0.5,1,0.277777777777778,0.833333333333333,0,0
0,0,0,0.166666666666667,0.526315789473684,0.9,1,1,1,0.416666666666667,0.638888888888889,0,0
0,0.333333333333333,0.333333333333333,0.666666666666667,0.315789473684211,0.4,0.555555555555556,0.5,0,0.25,0.611111111111111,0,0
0,0.333333333333333,0,0.333333333333333,0.473684210526316,0.7,1,1,0,0.388888888888889,0.638888888888889,0,0
0,0,0.222222222222222,0.166666666666667,0.631578947368421,0.7,1,1,1,0.416666666666667,0.694444444444444,0,0
0,0,0,0.333333333333333,0.526315789473684,0.8,0.888888888888889,1,1,0.472222222222222,0.555555555555556,0,0
0,0.666666666666667,0.222222222222222,0.416666666666667,0.578947368421053,0.7,0.777777777777778,1,0,0.416666666666667,0.722222222222222,0,0
0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.421052631578947,0.8,1,1,1,0.444444444444444,0.666666666666667,0,0
0.5,0.333333333333333,0,0.416666666666667,0.526315789473684,0.6,0.777777777777778,0.666666666666667,0,0.388888888888889,0.555555555555556,0,0
0.5,0.333333333333333,0.555555555555556,0.666666666666667,0.526315789473684,0.5,0.444444444444444,0.5,0,0.138888888888889,0.888888888888889,0,0
1,0.666666666666667,0.555555555555556,0.583333333333333,0.789473684210526,0.6,0.666666666666667,0.666666666666667,0,0.638888888888889,0.666666666666667,0,0
0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.473684210526316,0.6,0.777777777777778,1,1,0.555555555555556,0.638888888888889,0,0
0,0,0,0.0833333333333333,0.473684210526316,1,1,1,1,0.472222222222222,0.555555555555556,0,0
0.5,0.666666666666667,0.555555555555556,0.75,0.578947368421053,0.4,0.666666666666667,0.666666666666667,0,0.5,0.666666666666667,0,0
0,0,0.222222222222222,0.25,0.473684210526316,0.7,0.888888888888889,0.833333333333333,0,0.25,0.722222222222222,0,0
0,1,0.777777777777778,0.75,0.631578947368421,0.6,0.555555555555556,1,1,0.5,0.888888888888889,0,0
0,0,0,0.416666666666667,0.578947368421053,1,1,0.833333333333333,0,0.472222222222222,0.666666666666667,0,0
0,0.333333333333333,0,0.0833333333333333,0.315789473684211,0.9,0.888888888888889,0.833333333333333,1,0.444444444444444,0.444444444444444,0,0
0,0,0.222222222222222,0.333333333333333,0.526315789473684,0.8,0.777777777777778,0.833333333333333,1,0.361111111111111,0.694444444444444,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.421052631578947,0.4,0.444444444444444,0.333333333333333,0,0,0.944444444444444,0,0
0,0,0,0.333333333333333,0.473684210526316,1,1,1,1,0.444444444444444,0.666666666666667,0,0
0,0,0.333333333333333,0.25,0.684210526315789,0.5,0.777777777777778,0.833333333333333,1,0.361111111111111,0.694444444444444,0,0
0,1,0.333333333333333,0.5,0.473684210526316,0.7,0.666666666666667,0.5,1,0.222222222222222,0.861111111111111,0,0
0,0,0,0.0833333333333333,0.526315789473684,0.9,0.888888888888889,1,1,0.416666666666667,0.583333333333333,0,0
0,0,0.111111111111111,0.25,0.578947368421053,0.6,0.888888888888889,1,1,0.472222222222222,0.555555555555556,0,0
0,0,0.111111111111111,0.416666666666667,0.421052631578947,0.8,1,1,1,0.444444444444444,0.638888888888889,0,0
0,0.333333333333333,0,0.25,0.473684210526316,0.9,0.666666666666667,0.833333333333333,1,0.361111111111111,0.611111111111111,0,0
0,0,0,0,0.578947368421053,1,1,1,1,0.472222222222222,0.583333333333333,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.666666666666667,0,0.0277777777777778,1,0,0
0,0,0,0.333333333333333,0.526315789473684,0.7,1,1,1,0.388888888888889,0.666666666666667,0,0
0.5,0.333333333333333,0.333333333333333,0.416666666666667,0.578947368421053,0.8,1,1,1,0.527777777777778,0.75,0,0
0,0,0.111111111111111,0.416666666666667,0.473684210526316,0.6,0.777777777777778,1,1,0.472222222222222,0.527777777777778,0,0
0,0,0.111111111111111,0.25,0.526315789473684,0.7,1,0.833333333333333,1,0.361111111111111,0.666666666666667,0,0
0,1,0.444444444444444,0.333333333333333,0.631578947368421,0.6,0.444444444444444,0.5,1,0.333333333333333,0.694444444444444,0,0
0,0.666666666666667,0.555555555555556,0.5,0.578947368421053,0.6,0.555555555555556,0.833333333333333,0,0.333333333333333,0.805555555555556,0,0
0,0,0.222222222222222,0.333333333333333,0.315789473684211,0.6,0.666666666666667,0.833333333333333,1,0.305555555555556,0.555555555555556,0,0
0,0,0.222222222222222,0.25,0.894736842105263,0.9,1,1,1,0.666666666666667,0.666666666666667,0,0
0,0.666666666666667,0.666666666666667,0.666666666666667,0.473684210526316,0.4,0.666666666666667,0.333333333333333,0,0.0833333333333333,0.972222222222222,0,0
0,0,0,0.5,0.421052631578947,0.8,0.888888888888889,1,1,0.444444444444444,0.611111111111111,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
0,0.333333333333333,0,0.333333333333333,0.736842105263158,0.8,0.444444444444444,1,1,0.583333333333333,0.5,0,0
0,1,0.444444444444444,0.583333333333333,0.473684210526316,0.4,0.666666666666667,0.833333333333333,0,0.361111111111111,0.722222222222222,0,0
0,0,0,0.0833333333333333,0.473684210526316,0.6,0.888888888888889,1,0,0.333333333333333,0.527777777777778,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.578947368421053,0.4,0.444444444444444,0.5,0,0.0555555555555556,1,0,0
0,0.666666666666667,0.666666666666667,0.583333333333333,0.473684210526316,0.5,0.444444444444444,0.666666666666667,0,0.0833333333333333,0.972222222222222,0,0
0,0,0,0.0833333333333333,0.526315789473684,0.8,1,1,1,0.388888888888889,0.611111111111111,0,0
0,0.333333333333333,0.444444444444444,0.583333333333333,0.578947368421053,0.8,0.555555555555556,0.5,1,0.388888888888889,0.75,0,0
0,0,0.222222222222222,0.166666666666667,0.526315789473684,0.8,0.888888888888889,1,1,0.527777777777778,0.527777777777778,0,0
0,0,0.222222222222222,0.333333333333333,0.631578947368421,0.8,1,1,1,0.472222222222222,0.722222222222222,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.526315789473684,0.5,0.666666666666667,0.5,0,0.111111111111111,1,0,0
0,0.333333333333333,0.222222222222222,0.5,0.578947368421053,0.7,1,1,1,0.5,0.722222222222222,0,0
0,0,0,0.333333333333333,0.789473684210526,0.9,1,1,1,0.611111111111111,0.638888888888889,0,0
0,0,0.222222222222222,0.25,0.421052631578947,0.8,0.888888888888889,0.833333333333333,1,0.416666666666667,0.583333333333333,0,0
0,0.333333333333333,0.111111111111111,0.166666666666667,0.684210526315789,0.6,0.777777777777778,1,1,0.555555555555556,0.5,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.473684210526316,0.4,0.444444444444444,0.5,0,0,1,0,0
0,0,0,0.0833333333333333,0.526315789473684,0.9,0.777777777777778,1,1,0.388888888888889,0.583333333333333,0,0
0,0,0.333333333333333,0.5,0.526315789473684,0.9,0.888888888888889,1,1,0.472222222222222,0.75,0,0
0,0.666666666666667,0.333333333333333,0.333333333333333,0.315789473684211,0.3,0.444444444444444,0.5,0,0.138888888888889,0.583333333333333,0,0
0,0.666666666666667,0.444444444444444,0.583333333333333,0.473684210526316,0.6,0.444444444444444,0.5,0,0.111111111111111,0.888888888888889,0,0
0,0.333333333333333,0.555555555555556,0.666666666666667,0.368421052631579,0.3,0.444444444444444,0.666666666666667,1,0.138888888888889,0.805555555555556,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.526315789473684,0.7,0.777777777777778,0.833333333333333,1,0.555555555555556,0.722222222222222,0,0
0.5,0.333333333333333,0.222222222222222,0.333333333333333,0.631578947368421,0.5,0.666666666666667,0.833333333333333,1,0.444444444444444,0.611111111111111,0,0
0.5,0,0.444444444444444,0.333333333333333,0.578947368421053,0.5,0.333333333333333,0.666666666666667,0,0.5,0.416666666666667,0,0
0,0.333333333333333,0.222222222222222,0.333333333333333,0.526315789473684,0.5,0.555555555555556,0.5,0,0.305555555555556,0.555555555555556,0,0
0,0.666666666666667,0.333333333333333,0.75,0.526315789473684,0.6,0.777777777777778,0.666666666666667,1,0.277777777777778,0.916666666666667,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.526315789473684,0.4,0.444444444444444,0.5,0,0.0277777777777778,1,0,0
1,0.666666666666667,0.555555555555556,0.333333333333333,0.578947368421053,0.5,0.333333333333333,0.5,0,0.333333333333333,0.666666666666667,0,0
0,0,0,0.0833333333333333,0.421052631578947,0.9,0.777777777777778,1,1,0.388888888888889,0.527777777777778,0,0
0.5,0.333333333333333,0.444444444444444,0.583333333333333,0.578947368421053,0.8,0.666666666666667,1,1,0.722222222222222,0.555555555555556,0,0
0,0,0,0.25,0.526315789473684,0.6,1,1,1,0.361111111111111,0.638888888888889,0,0
0.5,0.333333333333333,0.666666666666667,0.5,0.684210526315789,0.7,0.666666666666667,0.666666666666667,0,0.444444444444444,0.805555555555556,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.578947368421053,0.4,0.444444444444444,0.5,0,0.0555555555555556,1,0,0
0,0,0,0.333333333333333,0.736842105263158,0.9,0.777777777777778,1,1,0.555555555555556,0.611111111111111,0,0
0.5,0.666666666666667,0.444444444444444,0.666666666666667,0.736842105263158,0.8,0.666666666666667,0.833333333333333,1,0.611111111111111,0.777777777777778,0,0
0,0,0.222222222222222,0.75,0.789473684210526,0.7,0.888888888888889,1,0,0.555555555555556,0.777777777777778,0,0
0,0.666666666666667,0.111111111111111,0.5,0.684210526315789,0.6,1,1,1,0.611111111111111,0.638888888888889,0,0
0,0.333333333333333,0.333333333333333,0.583333333333333,0.526315789473684,0.6,0.888888888888889,1,1,0.611111111111111,0.555555555555556,0,0
0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.631578947368421,0.4,0.555555555555556,1,0,0.583333333333333,0.583333333333333,0,0
0,0.666666666666667,0.444444444444444,0.25,0.368421052631579,0.3,0.222222222222222,0.666666666666667,0,0.277777777777778,0.444444444444444,0,0
0,0.666666666666667,0.333333333333333,0.333333333333333,0.789473684210526,0.4,0.888888888888889,1,0,0.555555555555556,0.638888888888889,0,0
0,0,0,0.0833333333333333,0.421052631578947,0.9,1,1,1,0.388888888888889,0.583333333333333,0,0
0,0,0,0.333333333333333,0.947368421052632,1,1,1,1,0.75,0.611111111111111,0,0
0,0.333333333333333,0.222222222222222,0.0833333333333333,0.631578947368421,0.7,1,1,1,0.416666666666667,0.694444444444444,0,0
0,0.666666666666667,0.555555555555556,0.666666666666667,0.578947368421053,0.4,0.444444444444444,0.5,0,0.0833333333333333,0.972222222222222,0,0
1,0.666666666666667,0.444444444444444,0.5,0.684210526315789,0.7,0.666666666666667,0.5,0,0.583333333333333,0.638888888888889,0,0
0,0.333333333333333,0.555555555555556,0.333333333333333,0.736842105263158,0.9,0.777777777777778,0.833333333333333,0,0.722222222222222,0.555555555555556,0,0
0,0,0,0.25,0.473684210526316,0.8,1,1,0,0.361111111111111,0.638888888888889,0,0
0.5,0.333333333333333,0.555555555555556,0.583333333333333,0.315789473684211,0.7,0.555555555555556,0.833333333333333,1,0.444444444444444,0.638888888888889,0,0
0,0,0.444444444444444,0.583333333333333,0.315789473684211,0.8,0.333333333333333,0.666666666666667,0,0.444444444444444,0.472222222222222,0,0
1,0.666666666666667,0.444444444444444,0.5,0.526315789473684,0.3,0.111111111111111,0.5,0,0.472222222222222,0.388888888888889,0,0
0,0.333333333333333,0.333333333333333,0.5,0.368421052631579,0.7,0.555555555555556,0.833333333333333,1,0.472222222222222,0.527777777777778,0,0
0.5,1,0.777777777777778,0.583333333333333,0.684210526315789,0.8,0.555555555555556,1,0,0.722222222222222,0.666666666666667,0,0
0,0.666666666666667,0.555555555555556,0.583333333333333,0.473684210526316,0.4,0.444444444444444,0.5,0,0,0.972222222222222,0,0
0,0,0,0.166666666666667,0.736842105263158,0.9,0.888888888888889,0.833333333333333,1,0.527777777777778,0.583333333333333,0,0
0,0,0,0,0.526315789473684,1,0.888888888888889,1,1,0.444444444444444,0.555555555555556,0,0
0,0.333333333333333,0,0.416666666666667,0.368421052631579,0.7,1,1,1,0.416666666666667,0.611111111111111,0,0
